Symbol,A005930,A000660,A068270,A005380,A005490,A035420,A051910,A105560,A012330,A055550,A015760,A051900,A032830,A017670,A034730,A096770,A090430,A006400,A033780,A066570,A000270,A003550,A010950,A086790,A000810,A011170,A009150,A000030
2014-10-09,22840,44500,37686,176500,304000,769000,238000,38950,248000,48300,48200,493000,106000,280000,242000,75200,231059,118000,91100,65500,55900,72400,39200,37650,279000,138000,45850,15400
2014-10-10,22000,42050,37123,176500,303000,773000,234000,38650,243000,47850,49050,491000,108000,281000,249500,77200,239462,118500,91500,67000,55900,74900,40450,37000,281500,138000,44600,15400
2014-10-11,22000,42050,37123,176500,303000,773000,234000,38650,243000,47850,49050,491000,108000,281000,249500,77200,239462,118500,91500,67000,55900,74900,40450,37000,281500,138000,44600,15400
2014-10-12,22000,42050,37123,176500,303000,773000,234000,38650,243000,47850,49050,491000,108000,281000,249500,77200,239462,118500,91500,67000,55900,74900,40450,37000,281500,138000,44600,15400
2014-10-13,21640,40350,36172,175000,297000,739000,226000,38300,244500,48850,48650,487500,107000,272500,241000,75700,234160,115000,90000,66300,55700,73600,39000,36050,287500,134500,42600,15400
2014-10-14,22540,41750,35912,178500,307000,756000,225000,38500,255500,50000,49100,497000,107500,275000,242000,78200,223758,115000,94000,65900,56300,74700,40000,37500,290000,135000,43050,15400
2014-10-15,22560,43200,37470,177500,312500,757000,226500,38300,251000,48000,47150,500000,107000,268500,239000,80400,219056,114500,91000,66000,55000,72000,40250,36500,284000,138500,43350,15400
2014-10-16,22320,43500,35999,172500,306000,765000,222000,37950,242000,47800,46350,530000,106500,263000,237000,78400,231860,106500,92900,65100,54800,71600,39400,35900,284500,134000,41450,15400
2014-10-17,22120,45000,36431,167000,313000,785000,226000,38500,232000,48000,48300,538000,106000,273000,246000,78500,229859,105000,94200,65100,53000,69600,39350,35900,280500,138000,40300,15400
2014-10-18,22120,45000,36431,167000,313000,785000,226000,38500,232000,48000,48300,538000,106000,273000,246000,78500,229859,105000,94200,65100,53000,69600,39350,35900,280500,138000,40300,15400
2014-10-19,22120,45000,36431,167000,313000,785000,226000,38500,232000,48000,48300,538000,106000,273000,246000,78500,229859,105000,94200,65100,53000,69600,39350,35900,280500,138000,40300,15400
2014-10-20,22300,44100,36258,167000,316000,771000,226500,38150,239000,47650,47450,528000,106500,259500,242500,80600,227759,108500,92200,64000,54200,69400,40350,35800,283000,142000,41200,15400
2014-10-21,21880,45050,36864,168000,316500,780000,219000,37950,238500,47650,48100,544000,105000,259500,248500,81200,229359,116000,94000,65700,54300,69200,39950,35400,279500,141000,40950,15400
2014-10-22,21940,46250,36431,170000,320000,799000,197000,37750,240500,48000,48100,541000,105500,271500,257500,81400,243963,116000,94500,64900,54400,68000,39900,34450,284000,137500,40650,15400
2014-10-23,22260,46300,36128,161000,319500,800000,194500,38750,230500,48800,47600,596000,106500,267500,265000,80000,250064,116000,94000,64200,53400,66300,39350,34450,282000,134500,40850,15400
2014-10-24,22060,46450,36345,174000,317500,794000,185000,39100,240500,47550,45750,615000,104500,271000,265000,81300,249364,117000,92500,64700,54500,67100,39850,34100,283500,124000,40300,15400
2014-10-25,22060,46450,36345,174000,317500,794000,185000,39100,240500,47550,45750,615000,104500,271000,265000,81300,249364,117000,92500,64700,54500,67100,39850,34100,283500,124000,40300,15400
2014-10-26,22060,46450,36345,174000,317500,794000,185000,39100,240500,47550,45750,615000,104500,271000,265000,81300,249364,117000,92500,64700,54500,67100,39850,34100,283500,124000,40300,15400
2014-10-27,22020,45800,35739,174000,319000,781000,185000,40400,241500,46800,47350,606000,106000,266000,266500,81600,247864,117500,89500,63600,54500,66900,39650,34450,285500,134000,40950,15400
2014-10-28,21800,45150,35263,177000,310500,782000,190000,41350,252000,47550,46450,614000,108000,276500,256000,86000,246663,120000,91100,64700,53700,64600,41600,36400,286000,135500,41750,15400
2014-10-29,22000,46350,35566,175000,309000,811000,194000,41100,252500,50300,46100,636000,109000,279500,256000,84700,243163,118000,92700,64900,53000,63900,40350,37000,286500,139500,41950,15400
2014-10-30,22580,47300,36172,173500,315000,780000,202500,42300,252000,50800,46200,606000,111000,268500,246500,89000,237261,122500,95000,68000,53300,66900,41500,38000,295000,147000,45200,15400
2014-10-31,23960,47550,35912,174000,307000,755000,202500,42800,251500,51900,46500,626000,111500,270000,248000,87400,235161,122500,93500,66500,53400,64900,41350,37800,292500,148000,47400,15400
2014-11-01,23960,47550,35912,174000,307000,755000,202500,42800,251500,51900,46500,626000,111500,270000,248000,87400,235161,122500,93500,66500,53400,64900,41350,37800,292500,148000,47400,15400
2014-11-02,23960,47550,35912,174000,307000,755000,202500,42800,251500,51900,46500,626000,111500,270000,248000,87400,235161,122500,93500,66500,53400,64900,41350,37800,292500,148000,47400,15400
2014-11-03,25000,48000,36258,168000,307500,745000,200500,41300,248500,50800,47100,624000,116500,265500,238000,87000,230059,126000,94200,65700,52000,63200,40950,36950,287500,146000,49200,15400
2014-11-04,24380,48300,36128,158000,301500,749000,188500,41200,243000,50100,46300,629000,116500,279500,248000,84800,243063,123000,95000,65100,49000,63000,40300,36600,296500,141500,45350,15400
2014-11-05,24300,47850,36604,154500,287000,758000,178500,41700,240000,50200,48200,635000,120000,281000,253000,80600,238561,123000,96000,65800,49100,63100,38050,35950,298000,138000,46450,15400
2014-11-06,23960,47750,37470,151000,294000,766000,176500,41700,232000,49150,47800,644000,116500,281500,238500,83700,237961,120000,95900,65100,49300,62400,39000,36200,294000,136000,46000,15400
2014-11-07,24360,47950,37210,159500,299000,740000,184500,41000,238500,50000,47050,623000,116000,274500,221500,86500,227359,124000,94200,64700,52600,63200,39650,35800,290500,146000,49450,15400
2014-11-08,24360,47950,37210,159500,299000,740000,184500,41000,238500,50000,47050,623000,116000,274500,221500,86500,227359,124000,94200,64700,52600,63200,39650,35800,290500,146000,49450,15400
2014-11-09,24360,47950,37210,159500,299000,740000,184500,41000,238500,50000,47050,623000,116000,274500,221500,86500,227359,124000,94200,64700,52600,63200,39650,35800,290500,146000,49450,15400
2014-11-10,24520,47500,37643,163500,302000,737000,190000,40800,239500,49600,47350,645000,118000,275000,223500,87200,229859,128000,94800,64300,53900,64200,40100,35250,292000,152000,53200,15400
2014-11-11,25100,48000,37729,167500,303000,740000,193000,40400,237500,49700,46800,619000,122000,270500,219500,85900,223357,129000,92700,65700,54400,64700,40250,35250,294500,157500,55000,15400
2014-11-12,24620,47900,37686,180000,296000,750000,190000,40500,235000,49600,47650,632000,119500,276000,234500,84600,235661,127500,93700,66000,55600,63600,39900,35200,297500,158500,55400,15400
2014-11-13,24560,48350,36994,176000,298500,745000,203000,40650,234500,49400,45100,613000,120500,275500,242500,89200,230959,128500,94300,66000,54600,64400,40900,35500,295000,167000,55300,15400
2014-11-14,24020,48500,36691,178000,296000,762000,203500,40500,237000,49000,44700,604000,119000,275000,235000,86500,228959,130500,95500,64700,54900,65500,40800,35250,288500,162500,54000,15400
2014-11-15,24020,48500,36691,178000,296000,762000,203500,40500,237000,49000,44700,604000,119000,275000,235000,86500,228959,130500,95500,64700,54900,65500,40800,35250,288500,162500,54000,15400
2014-11-16,24020,48500,36691,178000,296000,762000,203500,40500,237000,49000,44700,604000,119000,275000,235000,86500,228959,130500,95500,64700,54900,65500,40800,35250,288500,162500,54000,15400
2014-11-17,23800,49200,35999,177500,295500,754000,202500,39100,236000,47850,44950,590000,120000,275000,217000,86700,220057,128500,92700,64000,55200,63900,41000,34550,294500,162000,52800,15400
2014-11-18,24400,46500,34614,177000,307500,761000,206000,39750,234000,48200,44450,577000,124500,275500,215500,89900,216356,128500,91300,64300,55900,63200,42500,34600,296500,167000,55400,15400
2014-11-19,24760,47400,34700,176500,303000,789000,209500,39350,236500,48650,44600,612000,121500,286000,230000,88500,228059,127500,94300,64200,56600,63700,42150,34900,295000,170000,55000,15400
2014-11-20,24120,47000,35436,169000,297500,782000,204500,39700,236000,48850,45450,620000,121000,286500,226500,88200,233960,125500,96200,63300,55700,63400,41750,34800,297000,167500,54000,11900
2014-11-21,24380,47450,34874,166500,297500,786000,205000,39500,236500,49500,45300,603000,120500,283000,221000,89600,233760,130500,95700,63000,56000,64100,41850,34200,298500,170500,55700,11350
2014-11-22,24380,47450,34874,166500,297500,786000,205000,39500,236500,49500,45300,603000,120500,283000,221000,89600,233760,130500,95700,63000,56000,64100,41850,34200,298500,170500,55700,11350
2014-11-23,24380,47450,34874,166500,297500,786000,205000,39500,236500,49500,45300,603000,120500,283000,221000,89600,233760,130500,95700,63000,56000,64100,41850,34200,298500,170500,55700,11350
2014-11-24,24940,47250,35090,168500,307500,766000,217500,39900,236500,49800,45950,613000,120000,284500,225500,92000,232960,132500,95400,66100,56300,67300,42850,34100,304500,184500,56300,11450
2014-11-25,24480,48400,34700,172500,318500,751000,219000,40000,244500,50000,44200,603000,118500,281500,211000,97800,228459,133000,94400,66500,56200,67800,46750,35150,302500,186500,56000,11400
2014-11-26,23800,48600,34744,174000,311500,749000,213500,40200,240500,50100,45300,609000,122500,284000,220500,95100,232960,131000,95600,65600,55700,68300,46800,34250,310000,180000,56400,11150
2014-11-27,25460,48700,34268,174000,307500,750000,212000,39500,239500,49000,44500,612000,122500,280500,219500,92900,240562,138000,96100,64500,55100,66400,45350,34200,312500,180500,60900,11100
2014-11-28,25900,48050,34614,180000,299500,742000,202500,38650,251500,49800,45300,595000,122500,278000,215000,87400,244963,134500,95000,64100,55500,64400,42050,33850,308000,170000,61000,10700
2014-11-29,25900,48050,34614,180000,299500,742000,202500,38650,251500,49800,45300,595000,122500,278000,215000,87400,244963,134500,95000,64100,55500,64400,42050,33850,308000,170000,61000,10700
2014-11-30,25900,48050,34614,180000,299500,742000,202500,38650,251500,49800,45300,595000,122500,278000,215000,87400,244963,134500,95000,64100,55500,64400,42050,33850,308000,170000,61000,10700
2014-12-01,25880,48050,34744,178000,299000,746000,201500,38250,245000,48700,46250,623000,121000,285000,221000,83200,246563,132500,95000,63300,55100,64000,41200,33500,304000,173000,60800,10800
2014-12-02,25900,47850,35220,181000,298500,741000,198000,38100,247500,49450,46300,640000,123000,281500,216000,84100,249064,126000,91000,63800,55900,64800,41350,32800,302500,168500,58000,10550
2014-12-03,26000,48300,34787,175500,309500,729000,195500,38100,241500,49100,46900,626000,126500,276500,217000,82500,247464,127500,90100,64300,55400,65300,41100,32850,307000,168500,59500,10750
2014-12-04,26040,48600,34917,178500,301500,732000,196000,38400,242500,49450,46950,631000,124000,277500,215000,84200,247964,127500,86600,63600,55800,66000,43150,32800,313500,174500,57400,11150
2014-12-05,26280,48800,35696,185000,305000,736000,198000,38850,254000,49000,46650,625000,126500,285000,215500,84800,246663,127000,82700,63200,57500,66000,42900,32650,311500,173000,58200,10950
2014-12-06,26280,48800,35696,185000,305000,736000,198000,38850,254000,49000,46650,625000,126500,285000,215500,84800,246663,127000,82700,63200,57500,66000,42900,32650,311500,173000,58200,10950
2014-12-07,26280,48800,35696,185000,305000,736000,198000,38850,254000,49000,46650,625000,126500,285000,215500,84800,246663,127000,82700,63200,57500,66000,42900,32650,311500,173000,58200,10950
2014-12-08,26060,49000,35003,190000,303000,732000,200500,39100,255000,48500,45800,620000,124500,282500,225000,86000,244163,127500,84100,62600,57500,65200,45800,32900,306500,175000,60300,10900
2014-12-09,26380,48800,34571,185000,300000,731000,198500,39300,249000,48500,46000,607000,126500,283000,216000,84400,237161,126500,83500,62600,57400,65100,43850,32850,303000,178500,61000,10750
2014-12-10,26920,49100,33749,180000,295000,730000,198000,38400,245000,48300,46750,612000,125000,279000,211000,84100,233060,122500,83300,62500,56400,64500,45000,32600,307000,175000,60400,10700
2014-12-11,26340,48300,32710,176500,290000,702000,183000,38300,241000,47300,46950,601000,121000,275500,209000,79300,231560,119000,82800,62200,54600,64200,42850,31500,305000,155000,58800,10350
2014-12-12,26060,47300,32840,176000,286500,713000,187000,38050,243500,49100,46000,598000,121000,271500,198000,80900,224258,122000,81200,62000,53700,64600,44150,31550,289500,159000,59200,10450
2014-12-13,26060,47300,32840,176000,286500,713000,187000,38050,243500,49100,46000,598000,121000,271500,198000,80900,224258,122000,81200,62000,53700,64600,44150,31550,289500,159000,59200,10450
2014-12-14,26060,47300,32840,176000,286500,713000,187000,38050,243500,49100,46000,598000,121000,271500,198000,80900,224258,122000,81200,62000,53700,64600,44150,31550,289500,159000,59200,10450
2014-12-15,25600,47100,32321,175500,283500,705000,181500,37700,243500,48000,46900,602000,125000,271000,200000,80600,225058,124000,81900,62200,55600,61700,43550,31950,301000,151000,57400,10150
2014-12-16,25400,47150,33273,172500,282500,723000,188500,37300,243000,47350,42100,602000,122500,273500,199000,83100,220457,125000,82500,61800,55300,63000,46250,32300,297000,157000,59500,10250
2014-12-17,25580,46500,34398,175500,277500,739000,195000,37500,244000,47200,41200,602000,119500,276000,199000,86400,226858,124500,83700,61600,54600,63700,48500,32750,303000,160500,59500,10350
2014-12-18,25320,47600,33489,169500,290000,738000,196000,38000,240000,47450,41400,624000,117000,274000,200000,88900,228059,125000,84100,60300,53100,63200,50300,33050,305000,167500,59600,10350
2014-12-19,25880,48500,33100,170000,286500,722000,196000,38500,238500,48000,41750,623000,119000,276000,203500,86900,227559,122000,82000,58900,53400,62900,49800,32900,301000,169000,58500,10350
2014-12-20,25880,48500,33100,170000,286500,722000,196000,38500,238500,48000,41750,623000,119000,276000,203500,86900,227559,122000,82000,58900,53400,62900,49800,32900,301000,169000,58500,10350
2014-12-21,25880,48500,33100,170000,286500,722000,196000,38500,238500,48000,41750,623000,119000,276000,203500,86900,227559,122000,82000,58900,53400,62900,49800,32900,301000,169000,58500,10350
2014-12-22,26900,48000,33402,170500,286500,743000,190500,38200,239500,47800,43650,612000,116000,285500,218000,88500,225058,118500,82700,59000,52200,64200,51500,33050,292500,168500,56700,10600
2014-12-23,26920,48050,34527,170500,287000,749000,188500,37850,236500,47000,44400,613000,118500,286000,211000,89700,229059,121000,83400,59900,53000,64200,51100,32800,292000,171000,57800,10750
